spec_id,controls,vote_share_min,year_filter,party_filter,seat_filter,winnable_threshold,n,n_female,female_coef,female_se,female_p,ci_lower,ci_upper,r2
985,controls+winnable,0.25,all,national,all,20,2196,181,-0.08365308195435706,0.9299719993685261,0.9283251529252546,-1.9063647073473742,1.73905854343866,0.05581236910326881
877,controls+winnable,0.0,all,national,all,20,2199,181,-0.0822370701485193,0.9299635475793452,0.9295345817248171,-1.9049321303391369,1.7404579900420982,0.05579664754821023
190,none+winnable,0.25,2009,all,reserved,30,1118,87,-0.08173586893459664,0.8408769755030159,0.9225650871873206,-1.7298244563494771,1.566352718480284,0.1788136500924551
938,controls+winnable,0.0,2009,all,all,30,4761,312,-0.07914011817239917,0.4929489139421489,0.8724523600100962,-1.0453022357171455,0.8870219993723472,0.1780299968517437
1370,full+winnable,0.0,2009,all,all,30,4761,312,-0.07914011817238532,0.4929489139421493,0.8724523600101184,-1.0453022357171324,0.8870219993723618,0.1780299968517437
869,controls+winnable,0.0,all,all,general,20,5409,343,-0.07828605817627177,0.4888803574666874,0.8727760164894831,-1.0364739515600463,0.8799018352075029,0.05791963864166061
295,none+winnable,0.5,2009,all,general,35,1721,117,-0.07788700639326834,1.1287434450644906,0.9449870041453211,-2.290183506505335,2.1344094937187985,0.14959074009851547
1622,full+winnable,1.0,all,all,all,30,3793,289,-0.07629276927254744,0.6310694644329874,0.9037746715002419,-1.3131661913041834,1.1605806527590885,0.1020905247417303
1110,controls+winnable,0.5,all,regional,general,30,1794,105,-0.0762519760935498,0.6335964051774582,0.9042075870063582,-1.3180781109754154,1.1655741587883157,0.07109308187497365
249,none+winnable,0.5,all,regional,reserved,20,941,71,-0.07575459926662205,0.8181640475999102,0.9262285212439022,-1.6793266660079604,1.5278174674747165,0.09898817001587223
1526,full+winnable,0.5,all,national,all,30,2171,181,-0.07574597956476682,0.9181840001203241,0.9342527560435048,-1.8753535509815227,1.723861591851989,0.08853389325207228
1306,full+winnable,0.0,all,all,reserved,30,2403,179,-0.07519330279842869,0.522440661411881,0.8855581363209217,-1.0991581832250001,0.9487715776281428,0.10673845661256343
1430,full+winnable,0.25,all,regional,all,30,3898,249,-0.07413742956189236,0.3539824030357896,0.8341061917672501,-0.7679301906729818,0.619655331549197,0.10250588026909513
870,controls+winnable,0.0,all,all,general,30,5409,343,-0.07359460387999578,0.49210125400800886,0.88111827759139,-1.03809533848269,0.8909061307226984,0.053989041900646795
250,none+winnable,0.5,all,regional,reserved,30,941,71,-0.07324977640732057,0.7988846990164886,0.9269443046203855,-1.6390350142797594,1.4925354614651183,0.1101721330065768
222,none+winnable,0.5,all,all,general,30,3324,233,-0.0728708108037911,0.7189571987465283,0.9192676592310995,-1.4820010267727923,1.33625940516521,0.047952062967859144
1292,controls+winnable,1.0,2009,regional,general,40,551,29,-0.07247103427003726,1.2072338142211902,0.9521312210909072,-2.4386058310624885,2.293663762522414,0.3194600557526135
1724,full+winnable,1.0,2009,regional,general,40,551,29,-0.07247103427003307,1.20723381422119,0.95213122109091,-2.438605831062484,2.2936637625224177,0.3194600557526137
961,controls+winnable,0.0,2009,regional,all,20,3675,225,-0.07178233155891468,0.3275954926514401,0.8265575055568543,-0.7138576986533932,0.5702930355355639,0.25505301965085014
1393,full+winnable,0.0,2009,regional,all,20,3675,225,-0.07178233155890824,0.3275954926514402,0.8265575055568697,-0.713857698653387,0.5702930355355705,0.25505301965085014
1405,full+winnable,0.25,all,all,all,20,6094,430,-0.07088843480110633,0.43178221959399204,0.8695923075107851,-0.9171660343700956,0.775389164767883,0.09061728671537472
550,year+winnable,0.25,all,all,reserved,30,1952,152,-0.06948369699981372,0.5849714061185582,0.9054485796400067,-1.2160065849779413,1.0770391909783137,0.09727713395624038
1514,full+winnable,0.5,all,all,all,30,4906,357,-0.06851069291891343,0.5215932240440168,0.8954993152469367,-1.0908146266253176,0.9537932407874907,0.09491750429938062
414,none+winnable,1.0,2009,national,general,30,711,57,-0.06633683714345648,2.2459208547171206,0.9764366393052731,-4.468260824516428,4.335587150229515,0.10376318326808176
977,controls+winnable,0.25,all,all,general,20,4142,278,-0.0654918012791548,0.5959626555693122,0.912494663718613,-1.2335571423258556,1.102573539767546,0.05984668595701115
1082,controls+winnable,0.5,all,all,all,30,4906,357,-0.06433786440184862,0.5301011285774774,0.9033987390805445,-1.1033169845777406,0.9746412557740434,0.06318449342682253
974,controls+winnable,0.25,all,all,all,30,6094,430,-0.0637628284210539,0.44076762677503034,0.884976843829476,-0.9276515024513058,0.8001258456091981,0.059384005239140336
98,none+winnable,0.0,2009,regional,all,30,3675,225,-0.06220554923737513,0.31799490397972924,0.8449091160832878,-0.6854641083049171,0.5610530098301669,0.24879212729625477
530,year+winnable,0.0,2009,regional,all,30,3675,225,-0.06204794055895627,1.8094251153357965e-09,0.0,-0.06204794410536433,-0.06204793701254822,0.24878286312287057
297,none+winnable,0.5,2009,all,reserved,20,833,65,-0.06172101594257857,1.1534765715411026,0.9573266099535875,-2.322493553173879,2.1990515212887214,0.14649603296415414
1271,controls+winnable,1.0,2009,all,reserved,35,540,40,-0.06141368462897567,1.838693507882402,0.9733550365455214,-3.6651867386860975,3.542359369428146,0.20179108660618528
1703,full+winnable,1.0,2009,all,reserved,35,540,40,-0.06141368462896535,1.8386935078824016,0.9733550365455258,-3.665186738686087,3.542359369428156,0.20179108660618528
982,controls+winnable,0.25,all,all,reserved,30,1952,152,-0.060105678189939504,0.5953412488347004,0.9195821789753005,-1.2269530844170506,1.1067417280371719,0.07417218302786621
978,controls+winnable,0.25,all,all,general,30,4142,278,-0.05877119773824206,0.6009174136021446,0.922089158669611,-1.236547686081405,1.1190052906049208,0.05509157037763368
1634,full+winnable,1.0,all,national,all,30,2051,170,-0.05750305753067329,0.9669155826260268,0.9525772754905363,-1.9526227755682486,1.8376166605069022,0.08613710511156047
1094,controls+winnable,0.5,all,national,all,30,2171,181,-0.0570322757613293,0.9396030581928274,0.951599513176079,-1.8986204295829636,1.784555878060305,0.052344043962578635
1079,controls+winnable,0.25,2009,regional,reserved,35,807,64,-0.05603386027420179,0.8508675706583445,0.9474932896382952,-1.7237036543776467,1.611635933829243,0.27887233586821036
1511,full+winnable,0.25,2009,regional,reserved,35,807,64,-0.0560338602741941,0.8508675706583437,0.9474932896383024,-1.7237036543776374,1.6116359338292492,0.2788723358682105
1410,full+winnable,0.25,all,all,general,30,4142,278,-0.05514876296181118,0.5931707473269027,0.9259251463491052,-1.217742064405249,1.1074445384816265,0.08076546912575078
986,controls+winnable,0.25,all,national,all,30,2196,181,-0.055107042961574704,0.9393164426452844,0.9532172041294138,-1.8961334406326154,1.7859193547094658,0.05219048459213882
326,none+winnable,1.0,all,all,all,30,3793,289,-0.054858656675410664,0.6409427732973193,0.9317918957797445,-1.311083408489377,1.2013660951385559,0.056321228416814084
1638,full+winnable,1.0,all,national,general,30,1460,121,-0.05460328762000122,1.226873362107263,0.9645010292802714,-2.459230890941805,2.3500243157018024,0.08853856041918284
878,controls+winnable,0.0,all,national,all,30,2199,181,-0.054472848122882986,0.9392782212927472,0.9537531135580125,-1.8954243333195102,1.7864786370737444,0.05219574216988798
727,year+winnable,0.5,2009,all,general,35,1721,117,-0.0541450268844001,2.045098052286622e-09,0.0,-0.054145030892718625,-0.054145022876081576,0.14771527953386887
1394,full+winnable,0.0,2009,regional,all,30,3675,225,-0.05206090285445435,0.3169779895979787,0.8695411258307002,-0.6733263463584044,0.5692045406494958,0.25312358008655733
962,controls+winnable,0.0,2009,regional,all,30,3675,225,-0.05206090285445385,0.3169779895979787,0.8695411258307015,-0.6733263463584039,0.5692045406494962,0.25312358008655755
1406,full+winnable,0.25,all,all,all,30,6094,430,-0.052008423631796925,0.43436718314452083,0.9046940423046843,-0.9033524586611714,0.7993356113975776,0.0871069947425156
1409,full+winnable,0.25,all,all,general,20,4142,278,-0.05037565868870134,0.5868471342594074,0.9315926592560525,-1.2005749062676816,1.0998235888902788,0.0895499297441208
207,none+winnable,0.25,2009,regional,all,35,2333,151,-0.049876983414684516,0.4425619349972058,0.9102679474002905,-0.9172824369375644,0.8175284701081954,0.23395697130137505
639,year+winnable,0.25,2009,regional,all,35,2333,151,-0.0494358998734186,1.065983512092579e-09,0.0,-0.04943590196270789,-0.04943589778412931,0.23394583555846526
505,year+winnable,0.0,2009,all,all,20,4761,312,-0.049330175244787194,0.20775214314088009,0.8123098367752344,-0.45651689351192215,0.3578565430223478,0.162566342964641
33,none+winnable,0.0,all,regional,reserved,20,1753,126,-0.04876814952539468,0.518933531155488,0.9251269173534344,-1.0658591809603453,0.968322881909556,0.10596023662450449
1184,controls+winnable,0.5,2009,regional,general,40,962,53,-0.048746672106688205,0.6548729988593475,0.9406628015223607,-1.3322741643187492,1.2347808201053727,0.31893780112008674
1616,full+winnable,0.5,2009,regional,general,40,962,53,-0.048746672106680655,0.6548729988593468,0.9406628015223698,-1.3322741643187404,1.234780820105379,0.31893780112008663
1213,controls+winnable,1.0,all,regional,all,20,1742,119,-0.04813647418927894,0.681265114155012,0.9436703645812439,-1.383391561856671,1.2871186134781132,0.0955477526977262
897,controls+winnable,0.0,all,regional,reserved,20,1753,126,-0.04551060885812315,0.518890208101234,0.9301090881054814,-1.0625167286670356,0.9714955109507892,0.11359577077598815
337,none+winnable,1.0,all,national,all,20,2051,170,-0.04536642048500046,0.9842186321417766,0.9632354522530764,-1.9743994923961585,1.8836666514261577,0.03999076002625235
73,none+winnable,0.0,2009,all,all,20,4761,312,-0.04461775566900912,0.4988217353271452,0.9287272334711496,-1.022290391615985,0.9330548802779666,0.16297640875971087
1414,full+winnable,0.25,all,all,reserved,30,1952,152,-0.041854699251089256,0.5827702457389098,0.9427449647625445,-1.1840633921609094,1.1003539936587308,0.10764035830864827
1402,full+winnable,0.0,2009,regional,reserved,30,1170,89,-0.0418272855841956,0.6100189571237821,0.9453341361640567,-1.237442471433492,1.1537879002651006,0.3191927443485434
970,controls+winnable,0.0,2009,regional,reserved,30,1170,89,-0.04182728558418323,0.6100189571237814,0.9453341361640727,-1.2374424714334782,1.1537879002651117,0.3191927443485434
1633,full+winnable,1.0,all,national,all,20,2051,170,-0.04131549656721657,0.9538819404695531,0.9654520216946039,-1.9108897453907205,1.8282587522562872,0.0958966899416932
1518,full+winnable,0.5,all,all,general,30,3324,233,-0.04129528768666568,0.7061019970901359,0.9533635371946328,-1.425229771395138,1.3426391960218067,0.08892486577050696
34,none+winnable,0.0,all,regional,reserved,30,1753,126,-0.040795142731532674,0.5060544830877224,0.9357488273374874,-1.0326437037985023,0.9510534183354371,0.11536001437763144
1071,controls+winnable,0.25,2009,regional,all,35,2333,151,-0.039931915934781494,0.4429827327277565,0.9281733577620723,-0.908162117854317,0.828298285984754,0.2369283861465017
1503,full+winnable,0.25,2009,regional,all,35,2333,151,-0.03993191593478077,0.4429827327277569,0.9281733577620737,-0.908162117854317,0.8282982859847555,0.2369283861465017
1517,full+winnable,0.5,all,all,general,20,3324,233,-0.03943967491030065,0.6972767512309749,0.9548937545804848,-1.4060769945801064,1.3271976447595049,0.09973683492271601
898,controls+winnable,0.0,all,regional,reserved,30,1753,126,-0.037457244764459025,0.5066407501255125,0.941064052145438,-1.0304548681108203,0.9555403785819023,0.12287312944645212
860,year+winnable,1.0,2009,regional,general,40,551,29,-0.03535010667542794,1.801218751855215e-11,0.0,-0.03535010671073118,-0.0353501066401247,0.31503803137222364
428,none+winnable,1.0,2009,regional,general,40,551,29,-0.034817444588505025,1.1831755036134737,0.9765239455149368,-2.353798819060954,2.284163929883944,0.31503946121874116
647,year+winnable,0.25,2009,regional,reserved,35,807,64,-0.03451238732776739,1.2291740926988295e-10,0.0,-0.03451238756868108,-0.034512387086853696,0.2765254817597922
1085,controls+winnable,0.5,all,all,general,20,3324,233,-0.034486924381039286,0.7084857503819193,0.9611767465296411,-1.423093478689436,1.3541196299273575,0.06530217780074787
215,none+winnable,0.25,2009,regional,reserved,35,807,64,-0.033624549043911524,0.8400778757711251,0.9680727851047303,-1.6801469297642304,1.6128978316764073,0.2768178585873392
846,year+winnable,1.0,2009,national,general,30,711,57,-0.032096339046293006,4.3925381719835495e-10,0.0,-0.032096339907214666,-0.032096338185371345,0.10172893769880864
233,none+winnable,0.5,all,national,general,20,1530,128,-0.030779101894444796,1.2075458262444863,0.9796649446073055,-2.3975254310153,2.3359672272264103,0.040960010539925484
737,year+winnable,0.5,2009,national,general,20,759,64,-0.0279110331343064,2.0096230692436903,0.9889187844139509,-3.9666998713527826,3.9108778050841697,0.12101395766981116
305,none+winnable,0.5,2009,national,general,20,759,64,-0.027911033134297256,2.00962306924369,0.9889187844139545,-3.9666998713527724,3.910877805084178,0.12101395766981105
78,none+winnable,0.0,2009,all,general,30,3279,200,-0.02513320290297747,0.6731721593318362,0.9702175195574035,-1.344526390588435,1.2942599847824803,0.16069921594384762
774,year+winnable,1.0,all,national,general,30,1460,121,-0.02492966981833783,1.253600582942576,0.9841339514754074,-2.4819416633842035,2.4320823237475278,0.060328450545718004
338,none+winnable,1.0,all,national,all,30,2051,170,-0.024839565811942892,0.9924466435059226,0.9800321385906297,-1.9699992436612135,1.9203201120373277,0.03671253623772619
1086,controls+winnable,0.5,all,all,general,30,3324,233,-0.024820862605979377,0.7158538450252843,0.9723404215283783,-1.4278686170500539,1.378226891838095,0.05882189511942215
320,none+winnable,0.5,2009,regional,general,40,962,53,-0.023238338252802512,0.6477389971098363,0.9713811663054877,-1.2927834439701757,1.2463067674645707,0.31587630234643815
752,year+winnable,0.5,2009,regional,general,40,962,53,-0.022089237871845975,0.5492647385538724,0.9679209114213658,-1.0986283434152448,1.0544498676715528,0.3158731197616227
1288,controls+winnable,1.0,2009,regional,all,40,819,47,-0.020752806974233387,1.1113087329770373,0.9851010061832974,-2.1988778993140663,2.157372285365599,0.2742490213058748
1720,full+winnable,1.0,2009,regional,all,40,819,47,-0.020752806974228676,1.1113087329770375,0.9851010061833008,-2.198877899314062,2.1573722853656045,0.2742490213058747
534,year+winnable,0.0,2009,regional,general,30,2505,136,-0.020422114523991244,0.3394375916478581,0.9520245688262381,-0.685707569152807,0.6448633401048245,0.22375145657805562
102,none+winnable,0.0,2009,regional,general,30,2505,136,-0.020422114523986307,0.33943759164785775,0.9520245688262496,-0.6857075691528014,0.6448633401048287,0.22375145657805562
1193,controls+winnable,1.0,all,all,general,20,2625,197,-0.01980267302487953,0.8254303909611764,0.9808600074318413,-1.6376165110536014,1.5980111650038424,0.07154031440453235
510,year+winnable,0.0,2009,all,general,30,3279,200,-0.01763951698128598,0.3551831532809811,0.9603908160457869,-0.7137857053273785,0.6785066713648066,0.15933045530196088
234,none+winnable,0.5,all,national,general,30,1530,128,-0.01704667373572404,1.2203852278351977,0.988855293236407,-2.40895776755742,2.3748644200859714,0.035030315820996694
182,none+winnable,0.25,2009,all,all,30,3416,238,-0.014698554822082488,0.6363738654110975,0.981572613347864,-1.2619684117303733,1.2325713020862081,0.15896257519639523
125,none+winnable,0.25,all,national,general,20,1547,128,-0.014179402987622268,1.207705097714963,0.9906324260522568,-2.3812378984543767,2.352879092479132,0.0407383876856503
17,none+winnable,0.0,all,national,general,20,1549,128,-0.012427520654048771,1.2077203809899018,0.9917898612714648,-2.379515970789249,2.354660929481151,0.04072217954519741
1700,full+winnable,1.0,2009,all,general,40,1262,86,-0.011566084295649235,1.4678069103723819,0.9937128620102147,-2.888414764884529,2.8652825962932305,0.18058844681455477
1268,controls+winnable,1.0,2009,all,general,40,1262,86,-0.011566084295646126,1.467806910372381,0.9937128620102164,-2.888414764884524,2.865282596293232,0.180588446814555
1113,controls+winnable,0.5,all,regional,reserved,20,941,71,-0.01146965030604699,0.8062976500970553,0.9886504093520955,-1.5917840053155539,1.56884470470346,0.10749094917467605
1114,controls+winnable,0.5,all,regional,reserved,30,941,71,-0.011201405101028471,0.7887062294133896,0.9886686228500123,-1.5570372091336577,1.5346343989316007,0.11837825804721247
1194,controls+winnable,1.0,all,all,general,30,2625,197,-0.008600700446861762,0.8371721568165303,0.9918030654390253,-1.6494279766669795,1.632226575773256,0.060450524399313976
126,none+winnable,0.25,all,national,general,30,1547,128,-0.008262505208787085,1.2200358024381448,0.9945964905842855,-2.3994887378369754,2.3829637274194013,0.03506493847087233
18,none+winnable,0.0,all,national,general,30,1549,128,-0.00739828960158715,1.219994583904548,0.9951614991183868,-2.3985437353884302,2.3837471561852563,0.035074991590396065
538,year+winnable,0.0,2009,regional,reserved,30,1170,89,-0.006768439624647135,9.508472284893552e-11,0.0,-0.0067684398110097665,-0.006768439438284503,0.3135359964018175
1201,controls+winnable,1.0,all,national,all,20,2051,170,-0.0048235972237609375,0.9757365377054255,0.9960556380460823,-1.9172320695262033,1.9075848750786815,0.056468173246101316
937,controls+winnable,0.0,2009,all,all,20,4761,312,-0.004449312185970527,0.4935487711062157,0.9928072165851728,-0.9717871281681562,0.962888503796215,0.17735953844929386
1369,full+winnable,0.0,2009,all,all,20,4761,312,-0.00444931218596968,0.4935487711062157,0.9928072165851741,-0.9717871281681553,0.9628885037962159,0.17735953844929386
450,year+winnable,0.0,all,national,general,30,1549,128,-0.004408717267712547,1.1983905815231735,0.9970646969690553,-2.3532110964651443,2.344393661929719,0.06413210488017096
942,controls+winnable,0.0,2009,all,general,30,3279,200,-0.004026181213202078,0.667941474457354,0.9951905840575562,-1.3131674149301964,1.3051150525037922,0.17066862419586404
1374,full+winnable,0.0,2009,all,general,30,3279,200,-0.0040261812132018,0.6679414744573541,0.9951905840575566,-1.3131674149301964,1.3051150525037927,0.17066862419586404
106,none+winnable,0.0,2009,regional,reserved,30,1170,89,-0.003630036447263646,0.60350728037558,0.9952008324237743,-1.186482570391117,1.1792224974965897,0.31401683914815937
558,year+winnable,0.25,all,national,general,30,1547,128,-0.003236695721762873,1.1984281166251582,0.9978450886048008,-2.3521126423672403,2.345639250923715,0.06412817420422046
666,year+winnable,0.5,all,national,general,30,1530,128,-0.002484333751094957,1.198696943646045,0.9983463625770207,-2.3518871716755823,2.346918504173392,0.0643555489212001
1398,full+winnable,0.0,2009,regional,general,30,2505,136,-0.0016062946800312475,0.339186751855815,0.9962214534390397,-0.666400112350553,0.6631875229904904,0.22684798409398188
966,controls+winnable,0.0,2009,regional,general,30,2505,136,-0.0016062946800282365,0.3391867518558149,0.9962214534390468,-0.6664001123505499,0.6631875229904933,0.22684798409398188
1202,controls+winnable,1.0,all,national,all,30,2051,170,-0.0015330464802223408,0.9881119019712674,0.9987620899774685,-1.938196787039279,1.9351306940788342,0.050419586170127206
77,none+winnable,0.0,2009,all,general,20,3279,200,-0.0009948370104814344,0.6707934167796255,0.9988166777127798,-1.3157257749651134,1.3137361009441504,0.16378477129909208
1214,controls+winnable,1.0,all,regional,all,30,1742,119,-0.0006710196450223716,0.6823977090041538,0.9992154192175435,-1.338145952425808,1.3368039131357632,0.09573820350698337
1637,full+winnable,1.0,all,national,general,20,1460,121,0.0025051947812541053,1.2028522040734777,0.998338237411106,-2.3550418039273855,2.3600521934898935,0.10523549686564637
614,year+winnable,0.25,2009,all,all,30,3416,238,0.004336784779916947,0.32021092833442255,0.9891941606855967,-0.6232651022116875,0.6319386717715214,0.1573941303660037
509,year+winnable,0.0,2009,all,general,20,3279,200,0.004917595062654737,0.3109852469354097,0.9873836148086431,-0.6046022886540434,0.614437478779353,0.162868762441719
766,year+winnable,1.0,all,all,reserved,30,1168,92,0.006009935793436727,0.8931884991756796,0.9946313697477668,-1.744607353996279,1.7566272255831523,0.10664285066501433
197,none+winnable,0.25,2009,national,general,20,772,64,0.006744064785246973,2.009525628092814,0.9973222660149561,-3.9318537922869,3.9453419218573935,0.12121561307833617
665,year+winnable,0.5,all,national,general,20,1530,128,0.007349154141822302,1.1837814049972495,0.9950466032550769,-2.3128197652210103,2.3275180735046552,0.07377054402390759
209,none+winnable,0.25,2009,regional,general,20,1526,87,0.008049848957302317,0.45473364317055176,0.9858763149498638,-0.8832117142156675,0.8993114121302721,0.2217783666730787
641,year+winnable,0.25,2009,regional,general,20,1526,87,0.008334302697249584,2.0128262008000676e-10,0.0,0.008334302302742898,0.00833430309175627,0.22177261564735962
1097,controls+winnable,0.5,all,national,general,20,1530,128,0.008799051983373406,1.1882762809701355,0.9940918087143524,-2.3201796624012903,2.337777766368037,0.06281704359437035
839,year+winnable,1.0,2009,all,reserved,35,540,40,0.008815402148636187,1.8186140911838944,0.9961324143690462,-3.5556027183488386,3.5732335226461114,0.18513546887018795
407,none+winnable,1.0,2009,all,reserved,35,540,40,0.008815402148639073,1.818614091183895,0.996132414369045,-3.5556027183488372,3.5732335226461154,0.18513546887018784
1593,full+winnable,0.5,2009,all,reserved,20,833,65,0.010995609247788918,1.1317468716116417,0.9922481881280025,-2.2071874987269053,2.2291787172224833,0.16388147908115902
1161,controls+winnable,0.5,2009,all,reserved,20,833,65,0.010995609247790139,1.1317468716116414,0.9922481881280016,-2.2071874987269036,2.229178717222484,0.16388147908115913
89,none+winnable,0.0,2009,national,general,20,774,64,0.011926269657507274,2.0095183705724606,0.9952646710251309,-3.9266573629361297,3.9505099022511443,0.12123853314113897
1618,full+winnable,0.5,2009,regional,reserved,30,528,42,0.012525602162962057,1.1496713439588873,0.9913072662698743,-2.2407888260542173,2.265840030380142,0.29867116325411946
1186,controls+winnable,0.5,2009,regional,reserved,30,528,42,0.012525602162969718,1.1496713439588868,0.991307266269869,-2.240788826054209,2.2658400303801485,0.29867116325411946
424,none+winnable,1.0,2009,regional,all,40,819,47,0.014423211654811276,1.1061216776720875,0.989596323782855,-2.1535354391015025,2.182381862411125,0.27004673757864306
856,year+winnable,1.0,2009,regional,all,40,819,47,0.014423211654814555,1.1061216776720875,0.9895963237828527,-2.1535354391014994,2.182381862411128,0.27004673757864306
1098,controls+winnable,0.5,all,national,general,30,1530,128,0.014886588241532894,1.2055826782038503,0.9901479365122585,-2.348012041423355,2.377785217906421,0.05376193979259569
449,year+winnable,0.0,all,national,general,20,1549,128,0.015510588757356536,1.1838444133711603,0.9895465104183849,-2.3047818247490657,2.335803002263779,0.07343495599166894
557,year+winnable,0.25,all,national,general,20,1547,128,0.015609193979344252,1.1838621777641707,0.9894802162996769,-2.3047180370975857,2.335936425056274,0.0734189051742733
754,year+winnable,0.5,2009,regional,reserved,30,528,42,0.01700548579113481,3.202391225002185e-11,0.0,0.017005485728369095,0.017005485853900527,0.28905757042430535
882,controls+winnable,0.0,all,national,general,30,1549,128,0.01735397558432255,1.2053536454904614,0.9885129224175568,-2.345095758211042,2.3798037093796873,0.05384358100086206
990,controls+winnable,0.25,all,national,general,30,1547,128,0.017766953936657108,1.2053933547225477,0.9882399675582615,-2.3447606085234503,2.3802945163967646,0.05382892117534033
1478,full+winnable,0.25,2009,all,all,30,3416,238,0.020059613468437987,0.6299716949617561,0.9745979831307006,-1.214662219936257,1.254781446873133,0.1716495524665249
1046,controls+winnable,0.25,2009,all,all,30,3416,238,0.020059613468445703,0.6299716949617563,0.9745979831306908,-1.2146622199362498,1.254781446873141,0.1716495524665247
989,controls+winnable,0.25,all,national,general,20,1547,128,0.02069260648948397,1.1885253886688534,0.9861092768086579,-2.3087743500129383,2.350159562991906,0.0627040613097769
881,controls+winnable,0.0,all,national,general,20,1549,128,0.021357056240598544,1.1885099451991603,0.9856630998574637,-2.3080796316174292,2.350793744098626,0.06271417466418805
681,year+winnable,0.5,all,regional,reserved,20,941,71,0.021995736396543758,0.7985297300842973,0.9780248139369321,-1.5430937751531695,1.587085247946257,0.1402611871896582
773,year+winnable,1.0,all,national,general,20,1460,121,0.02298179967535463,1.2360287721375995,0.9851655826515824,-2.3995900775696057,2.445553676920315,0.07222126457416667
1206,controls+winnable,1.0,all,national,general,30,1460,121,0.025120500292597103,1.2570911538243064,0.9840569035823099,-2.4387328864869446,2.4889738870721385,0.05067198877315482
322,none+winnable,0.5,2009,regional,reserved,30,528,42,0.026271280982904877,1.15554538917306,0.9818616870688642,-2.2385560642976134,2.291098626263423,0.28974163168536116
333,none+winnable,1.0,all,all,reserved,20,1168,92,0.02687334902277566,0.9124418535240653,0.9765040032626651,-1.7614798218713636,1.815226519916915,0.06262662135080965
682,year+winnable,0.5,all,regional,reserved,30,941,71,0.028729416872467533,0.7737846545254924,0.9703825960696312,-1.4878606377872658,1.5453194715322007,0.15266791802650725
211,none+winnable,0.25,2009,regional,general,35,1526,87,0.02875352296139196,0.4726011749629232,0.9514858461411341,-0.8975277590172502,0.9550348049400342,0.22527328860711993
643,year+winnable,0.25,2009,regional,general,35,1526,87,0.02932351926668925,0.37490094362649123,0.9376556682128862,-0.7054688280113146,0.7641158665446932,0.22526569253598416
1629,full+winnable,1.0,all,all,reserved,20,1168,92,0.031156403409986433,0.9034322733963611,0.9724890429364679,-1.739538314918025,1.801851121737998,0.11037077106690996
629,year+winnable,0.25,2009,national,general,20,772,64,0.03153065015268647,0.8213655995497064,0.9693782630050727,-1.5783163431048866,1.6413776434102594,0.1196362346463532
1189,controls+winnable,1.0,all,all,all,20,3793,289,0.032957198140438224,0.6331411336187982,0.9584860817650421,-1.2079766208832683,1.2738910171641447,0.07085911874679585
315,none+winnable,0.5,2009,regional,all,35,1490,95,0.033251998634778776,0.6847708740373113,0.9612705005313459,-1.3088742521403653,1.375378249409923,0.23888447041592886
810,year+winnable,1.0,2004,national,general,30,749,64,0.03372888239772697,1.268687821222375,0.9787902238710999,-2.4528535548227186,2.5203113196181723,0.0003044361356279168
378,none+winnable,1.0,2004,national,general,30,749,64,0.03372888239772764,1.268687821222375,0.9787902238710995,-2.4528535548227177,2.5203113196181732,0.0003044361356279168
290,none+winnable,0.5,2009,all,all,30,2554,182,0.03378643854305825,0.8293331096283333,0.9675037420719672,-1.5916765875150833,1.6592494646011997,0.15783600641947715
747,year+winnable,0.5,2009,regional,all,35,1490,95,0.03391290302314347,0.4892179296196908,0.9447343919607184,-0.9249366196227015,0.9927624256689883,0.23887963289493597
1314,full+winnable,0.0,all,national,general,30,1549,128,0.03481654496965007,1.175504840230189,0.9763714093918039,-2.269130605534031,2.338763695473331,0.09248672735095753
186,none+winnable,0.25,2009,all,general,30,2298,151,0.03689331053029821,0.8834993453229255,0.966691486216182,-1.694733586667352,1.7685202077279485,0.15180665971076146
618,year+winnable,0.25,2009,all,general,30,2298,151,0.03689331053029922,0.8834993453229255,0.966691486216181,-1.694733586667351,1.7685202077279496,0.15180665971076168
1329,full+winnable,0.0,all,regional,reserved,20,1753,126,0.036944907362352855,0.5069683405297404,0.9419062324176227,-0.956694781377976,1.0305845961026818,0.1470912049116062
521,year+winnable,0.0,2009,national,general,20,774,64,0.037624537973490274,3.1742068208323086e-10,0.0,0.03762453735135717,0.037624538595623376,0.11941499238392228
1422,full+winnable,0.25,all,national,general,30,1547,128,0.03771599670914459,1.1755212660244176,0.9744046746691276,-2.266263347759642,2.341695341177931,0.09255125591925739
941,controls+winnable,0.0,2009,all,general,20,3279,200,0.040703883387271364,0.6630202505858404,0.9510473307153505,-1.2587919287816975,1.34019969555624,0.18008235378972004
1373,full+winnable,0.0,2009,all,general,20,3279,200,0.04070388338727331,0.6630202505858401,0.9510473307153482,-1.258791928781695,1.3401996955562416,0.18008235378971993
722,year+winnable,0.5,2009,all,all,30,2554,182,0.040783853496498344,1.1334233394941342e-09,0.0,0.04078385127502942,0.04078385571796727,0.15682472269951953
404,none+winnable,1.0,2009,all,general,40,1262,86,0.042253366799195745,1.4906793965379865,0.9773869584638448,-2.8794245629111597,2.963931296509551,0.16408157795135114
1005,controls+winnable,0.25,all,regional,reserved,20,1303,99,0.04504365976023016,0.5871590299325398,0.9388506036824575,-1.1057668921050234,1.1958542116254838,0.10490012638891899
